SYMBOL,ENSEMBL,ENSEMBLPROT,ENSEMBLTRANS,ENTREZID,IPI,UNIGENE,UNIPROT
Esf1,ENSMUSG00000045624,,,66580,IPI00169521,Mm.21228,A2APY6
Espn,ENSMUSG00000028943,,,56226,IPI00403989,Mm.264215,Q9DD12
Espnl,ENSMUSG00000049515,,,227357,IPI00344168,Mm.318167,Q3UYR4
Smdt1,ENSMUSG00000022452,,,69029,IPI00118952,Mm.260042,Q9DB10
Ovca2,ENSMUSG00000038268,ENSMUSP00000071493,ENSMUST00000071562,246257,IPI00110207,Mm.41496,Q9D7E3
unassigned,,,,,,,
Hsd17b1,ENSMUSG00000019301,ENSMUSP00000019445,ENSMUST00000019445,15485,IPI00125074,Mm.188939,P51656
Hsd17b11,ENSMUSG00000029311,,,114664,IPI00110224,Mm.46019,Q9EQ06
Hsd17b2,ENSMUSG00000031844,ENSMUSP00000034304,ENSMUST00000034304,15486,IPI00125076,Mm.276466,P51658
Akr1c6,ENSMUSG00000021210,,,83702,IPI00111950,Mm.196666,P70694
Hsd17b8,,,,,,,
Esr1,ENSMUSG00000019768,,,13982,IPI00117980,Mm.9213,E7FJU2
Esr2,ENSMUSG00000021055,,,13983,IPI00230298,Mm.2561,A0A0R4J0Y6
Esrrg,ENSMUSG00000026610,,,26381,IPI00468998,Mm.89989,P62509
Sult1e1,ENSMUSG00000029272,ENSMUSP00000031201,ENSMUST00000031201,20860,IPI00944747,Mm.89655,Q9D566
Etd,ENSMUSG00000060967,ENSMUSP00000073854,ENSMUST00000074232,69501,,Mm.63828,
Etnk1,ENSMUSG00000030275,ENSMUSP00000145041,ENSMUST00000204947,75320,IPI00929881,Mm.272548,Q9D4V0
Etnk2,ENSMUSG00000070644,,,214253,IPI00968343,Mm.52111,A7MCT6
Pcyt2,ENSMUSG00000025137,,,68671,IPI00311395,Mm.21439,A2ABY3
Etnppl,ENSMUSG00000019232,,,71760,IPI00406756,Mm.29125,Q8BWU8
Selenoi,ENSMUSG00000075703,,,28042,IPI00753965,Mm.168854,Q80TA1
Echdc1,ENSMUSG00000019883,,,52665,IPI00828965,Mm.28930,Q9D9V3
Ei24,ENSMUSG00000062762,,,13663,IPI00117068,Mm.4337,A0A0R4J250
Elk1,ENSMUSG00000009406,,,13712,IPI00117627,Mm.405823,P41969
Elk3,ENSMUSG00000008398,,,13713,IPI00320634,Mm.4454,G3UVW8
Elk4,ENSMUSG00000026436,,,13714,IPI00111502,Mm.254233,P41158
Erf,ENSMUSG00000040857,,,13875,IPI00454109,Mm.8068,A0A0R4J0I0
Ehf,ENSMUSG00000012350,,,13661,IPI00798532,Mm.10724,O70273
Elf1,ENSMUSG00000036461,,,13709,IPI00120304,Mm.20938,Q3UQ47
Elf2,ENSMUSG00000037174,,,69257,IPI00607912,Mm.131038,Q3TVH6
Elf3,ENSMUSG00000003051,,,13710,IPI00652737,Mm.441439,Q3UPW2
Elf4,ENSMUSG00000031103,,,56501,IPI00131410,Mm.36808,Q9Z2U4
Elf5,ENSMUSG00000027186,,,13711,IPI00131213,Mm.20888,Q3V1F7
Etv1,ENSMUSG00000004151,,,14009,IPI00407386,Mm.4866,Q8CCR6
Etv2,ENSMUSG00000006311,ENSMUSP00000103782,ENSMUST00000108147,14008,IPI00318735,Mm.4829,P41163
Etv3,ENSMUSG00000003382,,,27049,IPI00322297,Mm.219460,Q8R4Z4
Etv4,ENSMUSG00000017724,,,18612,IPI00648272,Mm.5025,A2A5C3
Etv5,ENSMUSG00000013089,,,104156,IPI00458600,Mm.155708,Q9CXC9
Eef2k,ENSMUSG00000035064,,,13631,IPI00115681,Mm.25997,O08796
Eif4a1,ENSMUSG00000059796,,,13681,IPI00118676,Mm.26680,Q3TLL6
Eif4a2,ENSMUSG00000022884,,,13682,IPI00400432,Mm.260084,E9Q561
Eif4a3,ENSMUSG00000025580,,,192170,IPI00126716,Mm.197555,Q91VC3
Gspt1,ENSMUSG00000062203,,,14852,IPI00911165,Mm.325827,Q8CCV1
Gspt2,ENSMUSG00000071723,ENSMUSP00000109523,ENSMUST00000096368,14853,IPI00467056,Mm.20826,Q149F3
Etf1,ENSMUSG00000024360,ENSMUSP00000025218,ENSMUST00000025218,225363,IPI00312468,Mm.329353,Q3TF02
Eef1e1,ENSMUSG00000001707,ENSMUSP00000001757,ENSMUST00000001757,66143,IPI00133928,Mm.490319,Q9D1M4
Eif1,ENSMUSG00000035530,,,20918,IPI00137930,Mm.13886,P48024
Eif1a,ENSMUSG00000057561,ENSMUSP00000132018,ENSMUST00000168382,13664,IPI00153608,Mm.262037,Q4FJR7
Eif1ax,ENSMUSG00000067194,ENSMUSP00000084387,ENSMUST00000087143,66235,IPI00308984,Mm.294623,Q8BMJ3
Eif1b,ENSMUSG00000006941,ENSMUSP00000149825,ENSMUST00000217553,68969,IPI00318464,Mm.28753,Q9CXU9
Eif2a,ENSMUSG00000027810,,,229317,IPI00845539,Mm.21617,Q8BJW6
Eif2ak1,ENSMUSG00000029613,,,15467,IPI00131320,Mm.389709,Q9Z2R9
Eif2ak3,ENSMUSG00000031668,,,13666,IPI01007978,Mm.247167,A0A0R4J1Y1
Eif2b3,ENSMUSG00000028683,,,108067,IPI00648960,Mm.34612,B1AUN2
Eif2d,ENSMUSG00000026427,,,16865,IPI00153773,Mm.276294,Q61211
Eif2s1,ENSMUSG00000021116,,,13665,IPI00474446,Mm.196220,Q6ZWX6
Eif2s2,ENSMUSG00000074656,,,67204,IPI00116302,Mm.377134,Q3ULL5
Eif2s3x,ENSMUSG00000035150,,,26905,IPI00230415,Mm.218851,Q3TML6
Eif2s3y,ENSMUSG00000069049,,,26908,IPI00230416,Mm.250909,Q9Z0N2
Eif3a,ENSMUSG00000024991,ENSMUSP00000025955,ENSMUST00000025955,13669,IPI00129276,Mm.2238,P23116
Eif3b,ENSMUSG00000056076,,,27979,IPI01008667,Mm.21671,Q8JZQ9
Eif3c,ENSMUSG00000030738,,,56347,IPI00321647,Mm.22776,Q8R1B4
Eif3d,ENSMUSG00000016554,ENSMUSP00000098053,ENSMUST00000100484,55944,IPI00762774,Mm.3955,O70194
Eif3e,ENSMUSG00000022336,ENSMUSP00000022960,ENSMUST00000022960,16341,IPI00132250,Mm.289992,P60229
Eif3f,ENSMUSG00000031029,ENSMUSP00000033342,ENSMUST00000033342,66085,IPI00120914,Mm.182962,Q3U8X1
Eif3g,ENSMUSG00000070319,ENSMUSP00000004206,ENSMUST00000004206,53356,IPI00622371,Mm.427309,Q544H0
Eif3h,ENSMUSG00000022312,,,68135,IPI00128202,Mm.289800,Q5M9L0
Eif3i,ENSMUSG00000028798,,,54709,IPI00269613,Mm.250874,Q9QZD9
Eif3j1,ENSMUSG00000027236,ENSMUSP00000028668,ENSMUST00000028668,78655,IPI00556700,Mm.458184,Q3UGC7
Eif3j2,ENSMUSG00000043424,,,100042807,IPI00471443,Mm.329403,Q66JS6
Eif3k,ENSMUSG00000053565,,,73830,IPI00762610,Mm.29714,Q9DBZ5
Eif3l,ENSMUSG00000033047,ENSMUSP00000038839,ENSMUST00000040518,223691,IPI00463573,Mm.206404,Q8QZY1
Eif3m,ENSMUSG00000027170,,,98221,IPI00115580,Mm.379278,Q99JX4
Eif4b,ENSMUSG00000058655,ENSMUSP00000127774,ENSMUST00000169681,75705,IPI00221581,Mm.290022,Q8BGD9
Eif4e,ENSMUSG00000028156,,,13684,IPI00119057,Mm.3941,A0A0G2JFB4
Eif4ebp1,ENSMUSG00000031490,ENSMUSP00000033880,ENSMUST00000033880,13685,IPI00318938,Mm.6700,Q60876
Eif4ebp2,ENSMUSG00000020091,,,13688,IPI00109318,Mm.259516,P70445
Eif4ebp3,ENSMUSG00000090264,ENSMUSP00000039298,ENSMUST00000036765,108112,IPI00130035,Mm.24790,Q80VV3
Eif4enif1,ENSMUSG00000020454,,,74203,IPI00222868,Mm.255649,Q9EST3
Eif4e1b,ENSMUSG00000074895,,,218268,IPI00742284,Mm.425821,Q3UTA9
Eif4e2,ENSMUSG00000026254,,,26987,IPI00720031,Mm.227183,Q0P688
Eif4e3,ENSMUSG00000093661,ENSMUSP00000032151,ENSMUST00000032151,66892,IPI00319027,Mm.32889,Q9DBB5
Eif4g1,ENSMUSG00000045983,,,208643,IPI00515195,Mm.260256,Q6NZJ6
Eif4g2,ENSMUSG00000005610,,,13690,IPI00126006,Mm.185453,Q62448
Eif4g3,ENSMUSG00000028760,,,230861,IPI00417154,Mm.268903,A0A0R4J112
Eif4h,ENSMUSG00000040731,,,22384,IPI00222560,Mm.27955,Q3TG58
Eif5,ENSMUSG00000021282,,,217869,IPI00187443,Mm.271222,P59325
Eif5a,ENSMUSG00000078812,,,276770,IPI00108125,Mm.18026,P63242
Eif5a2,ENSMUSG00000050192,ENSMUSP00000050289,ENSMUST00000060500,208691,IPI00331514,Mm.193670,Q8BGY2
Eif5b,ENSMUSG00000026083,,,226982,IPI00756424,Mm.260943,Q05D44
Eif6,ENSMUSG00000027613,,,16418,IPI00115862,Mm.271674,O55135
Ecsit,ENSMUSG00000066839,,,26940,IPI00137424,Mm.425568,A0A0R4J174
Etaa1,ENSMUSG00000016984,ENSMUSP00000075957,ENSMUST00000076661,68145,IPI00831536,Mm.178684,Q5SVT3
Ercc6,ENSMUSG00000054051,ENSMUSP00000066256,ENSMUST00000066807,319955,IPI00606873,Mm.318310,F8VPZ5
Slc1a3,ENSMUSG00000005360,,,20512,IPI00114279,Mm.204834,P56564
Slc1a2,ENSMUSG00000005089,,,20511,IPI00230289,Mm.267547,P43006
Slc1a1,ENSMUSG00000024935,,,20510,IPI00314289,Mm.246670,P51906
Slc1a6,ENSMUSG00000005357,ENSMUSP00000005490,ENSMUST00000005490,20513,IPI00131666,Mm.6257,B2RQX4
Slc1a7,ENSMUSG00000008932,ENSMUSP00000102324,ENSMUST00000106713,242607,IPI00279304,Mm.192040,Q8JZR4
Esp1,ENSMUSG00000073396,ENSMUSP00000123886,ENSMUST00000161110,619517,IPI00655085,Mm.391018,Q3LHH8
Esp15,ENSMUSG00000095104,ENSMUSP00000137292,ENSMUST00000178929,668200,IPI00881868,Mm.464782,A8R0U8
Esp16,ENSMUSG00000096345,ENSMUSP00000136148,ENSMUST00000178037,100043300,IPI00880824,Mm.27927,A8R0U9
Esp18,ENSMUSG00000094024,ENSMUSP00000135980,ENSMUST00000179848,100126774,IPI00880664,Mm.350534,A8R0V1
Esp22,,,,,,,
Esp23,ENSMUSG00000096697,ENSMUSP00000136827,ENSMUST00000178532,100126779,IPI00881201,Mm.471589,A8R0V5
Esp24,ENSMUSG00000095625,ENSMUSP00000137640,ENSMUST00000180245,100126776,IPI00881049,Mm.471588,A8R0V6
Esp3,ENSMUSG00000093957,ENSMUSP00000136597,ENSMUST00000177574,100126766,,Mm.471591,J3QN49
Esp31,ENSMUSG00000092342,ENSMUSP00000133965,ENSMUST00000174742,100126768,IPI00881661,Mm.471528,A8R0W3
Esp34,ENSMUSG00000092244,ENSMUSP00000133675,ENSMUST00000173055,100126773,IPI00881324,Mm.471587,A8R0W6
Esp36,ENSMUSG00000092322,ENSMUSP00000134454,ENSMUST00000172814,100126765,IPI00881965,Mm.471586,A8R0W9
Esp38,ENSMUSG00000095886,ENSMUSP00000136698,ENSMUST00000178880,100126775,IPI00880516,Mm.471585,A8R0X1
Esp4,ENSMUSG00000095540,ENSMUSP00000136092,ENSMUST00000178498,100126777,IPI00880453,Mm.471590,A8R0T8
Esp6,ENSMUSG00000092043,ENSMUSP00000094930,ENSMUST00000097324,433107,IPI00855058,Mm.353122,A8R0U0
Esp8,ENSMUSG00000090747,ENSMUSP00000129933,ENSMUST00000171813,100126778,IPI00880606,Mm.422023,F7AMQ8
Gm44501,ENSMUSG00000090897,ENSMUSP00000128205,ENSMUST00000167713,102577428,,Mm.353122,A8R0T9
Exoc1,ENSMUSG00000036435,,,69940,IPI00153813,Mm.403233,Q6P1Y9
Exoc2,ENSMUSG00000021357,,,66482,IPI00655041,Mm.293510,Q9D4H1
Exoc3,ENSMUSG00000034152,ENSMUSP00000039416,ENSMUST00000035934,211446,IPI00454030,Mm.261859,Q6KAR6
Exoc3l2,ENSMUSG00000011263,,,74463,,Mm.333647,D3YUP5
Exoc3l1,,,,,,,
Exoc3l4,ENSMUSG00000021280,ENSMUSP00000152091,ENSMUST00000222126,74190,IPI00119139,Mm.248640,A0A0R4J0W9
Exoc4,ENSMUSG00000029763,,,20336,IPI00129959,Mm.265512,Q9CXE1
Exoc5,ENSMUSG00000061244,,,105504,IPI00876027,Mm.31607,Q3TPX4
Exoc6,ENSMUSG00000053799,ENSMUSP00000064332,ENSMUST00000066439,107371,IPI00122831,Mm.24865,Q3U9D6
Exoc6b,ENSMUSG00000033769,,,75914,IPI00662007,Mm.159621,A6H5Z3
Exoc7,ENSMUSG00000020792,,,53413,IPI00316650,Mm.22530,O35250
Exoc8,ENSMUSG00000074030,ENSMUSP00000095915,ENSMUST00000098312,102058,IPI00377299,Mm.347360,Q6PGF7
Exo1,ENSMUSG00000039748,,,26909,IPI00331190,Mm.283046,Q9QZ11
Exd2,ENSMUSG00000032705,ENSMUSP00000043049,ENSMUST00000038185,97827,IPI00124568,Mm.206631,Q8VEG4
Exo5,ENSMUSG00000028629,ENSMUSP00000116454,ENSMUST00000144114,73172,IPI00110584,Mm.151436,Q9CXP9
Exph5,ENSMUSG00000034584,ENSMUSP00000062632,ENSMUST00000051014,320051,IPI00230008,Mm.277540,Q0VAV2
Exosc1,ENSMUSG00000034321,,,66583,IPI00118360,Mm.289086,Q9DAA6
Exosc6,ENSMUSG00000109941,ENSMUSP00000147696,ENSMUST00000210390,72544,IPI00466593,Mm.24174,Q8BTW3
Exosc2,ENSMUSG00000039356,,,227715,IPI00121437,Mm.150972,Q3TKQ3
Exosc3,ENSMUSG00000028322,,,66362,IPI00396812,Mm.275788,Q7TQK4
Exosc4,ENSMUSG00000034259,ENSMUSP00000050940,ENSMUST00000059045,109075,IPI00310857,Mm.322752,Q542B0
Exosc8,ENSMUSG00000027752,,,69639,IPI00109639,Mm.29253,Q571G2
Exosc9,ENSMUSG00000027714,,,50911,IPI00119442,Mm.116711,Q9JHI7
Exosc5,ENSMUSG00000061286,ENSMUSP00000078580,ENSMUST00000079634,27998,IPI00133532,Mm.27853,Q9CRA8
Exosc7,ENSMUSG00000025785,ENSMUSP00000026891,ENSMUST00000026891,66446,IPI00132723,Mm.41562,Q9D0M0
Dis3,ENSMUSG00000033166,,,72662,IPI00407764,Mm.163339,Q9CSH3
Exosc10,ENSMUSG00000017264,,,50912,IPI00649479,Mm.266635,P56960
Ext1,ENSMUSG00000061731,ENSMUSP00000076505,ENSMUST00000077273,14042,IPI00125530,Mm.309395,P97464
Ext2,ENSMUSG00000027198,,,14043,IPI00308075,Mm.4336,P70428
Extl1,ENSMUSG00000028838,,,56219,IPI00123491,Mm.30978,Q3TSP4
Extl2,ENSMUSG00000027963,,,58193,IPI00831562,Mm.41739,Q8C089
Extl3,ENSMUSG00000021978,ENSMUSP00000153547,ENSMUST00000225633,54616,IPI01023214,Mm.103748,Q6P1H4
Xpo1,ENSMUSG00000020290,,,103573,IPI00395038,Mm.217547,Q6P5F9
Cse1l,ENSMUSG00000002718,,,110750,IPI00112414,Mm.22417,Q9ERK4
Xpo4,ENSMUSG00000021952,,,57258,IPI00331063,Mm.202747,A0A0R4J254
Xpo5,ENSMUSG00000067150,ENSMUSP00000084257,ENSMUST00000087031,72322,IPI00750180,Mm.275039,Q924C1
Xpo6,ENSMUSG00000000131,,,74204,IPI00460648,Mm.235663,Q924Z6
Xpo7,ENSMUSG00000022100,,,65246,IPI00760095,Mm.152987,Q9EPK7
Xpot,ENSMUSG00000034667,ENSMUSP00000151722,ENSMUST00000218004,73192,,Mm.25042,A0A1W2P7Q6
AA415398,,,,,,,
AA792892,ENSMUSG00000073497,ENSMUSP00000143886,ENSMUST00000202253,100554,IPI00336527,Mm.327439,Q8C6S1
AI182371,ENSMUSG00000035875,,,98870,IPI00405543,Mm.415380,Q8BWS8
AI481877,ENSMUSG00000038598,ENSMUSP00000103171,ENSMUST00000107547,100155,IPI00357650,Mm.331636,A2ALV5
AI606181,,,,226118,,Mm.371690,
AI854703,ENSMUSG00000053297,,,243373,,Mm.26678,
Zfp956,ENSMUSG00000045466,,,101197,IPI00336389,Mm.241063,Q3UZY6
AI987944,ENSMUSG00000056383,,,233168,IPI00988961,Mm.379390,Q4KL68
AU018091,ENSMUSG00000054753,ENSMUSP00000126800,ENSMUST00000205185,245128,IPI00989023,Mm.268551,E9PWS4
AU019823,ENSMUSG00000059820,,,270156,IPI00987360,Mm.335149,E9PUQ3
AU022751,ENSMUSG00000073294,ENSMUSP00000099222,ENSMUST00000101698,102991,IPI00356767,Mm.199793,Q3UWZ4
AU041133,ENSMUSG00000078435,ENSMUSP00000144661,ENSMUST00000201286,216177,,Mm.482395,A0A0J9YVH3
AV320801,ENSMUSG00000054994,ENSMUSP00000068753,ENSMUST00000068340,331531,IPI00343181,Mm.336240,A2AWL3
AW011738,,,,100382,,Mm.461024,
AW146154,ENSMUSG00000074166,ENSMUSP00000096109,ENSMUST00000098509,101835,IPI00470195,Mm.370336,Q3TPQ7
AW551984,ENSMUSG00000038112,,,244810,IPI00881765,Mm.208855,Q8BGF0
AW822073,,,,,,,
BB014433,ENSMUSG00000049008,ENSMUSP00000053487,ENSMUST00000050493,434285,,Mm.334425,
BB019430,ENSMUSG00000091526,,,103505,,Mm.50261,
Gm4027,ENSMUSG00000092019,ENSMUSP00000132993,ENSMUST00000164838,100042776,IPI00654390,Mm.458802,Q3UT53
Fbxw18,ENSMUSG00000074059,ENSMUSP00000095962,ENSMUST00000098359,546161,IPI00652362,Mm.235303,Q3TSA9
C87414,ENSMUSG00000070686,,,381654,IPI00357647,Mm.326591,E9PWI7
C87499,ENSMUSG00000038330,,,381590,IPI00380440,Mm.331698,Q3UX49
C87977,ENSMUSG00000046262,,,97187,IPI00956884,Mm.422698,A2A958
Esyt1,ENSMUSG00000025366,ENSMUSP00000026427,ENSMUST00000026427,23943,IPI00756325,Mm.66056,Q3U7R1
Esyt2,ENSMUSG00000021171,ENSMUSP00000098548,ENSMUST00000100986,52635,IPI00828672,Mm.273755,Q3TZZ7
Esyt3,ENSMUSG00000037681,,,272636,IPI00881590,Mm.490440,Q5DTI8
Casr,ENSMUSG00000051980,,,12374,IPI00135702,Mm.103619,Q9QY96
Ecm1,ENSMUSG00000028108,,,13601,IPI00227905,Mm.3433,F8WI14
Ecm2,ENSMUSG00000043631,ENSMUSP00000060402,ENSMUST00000051504,407800,IPI00461535,Mm.386931,Q5FW85
Fras1,ENSMUSG00000034687,ENSMUSP00000043250,ENSMUST00000036019,231470,IPI00223699,Mm.291120,Q80T14
Fam20c,ENSMUSG00000025854,,,80752,IPI00170355,Mm.320355,Q5MJS3
Sulf1,ENSMUSG00000016918,,,240725,IPI00111481,Mm.45563,Q8K007
Sulf2,ENSMUSG00000006800,,,72043,IPI00268030,Mm.1011,Q8CFG0
Sod3,ENSMUSG00000072941,ENSMUSP00000098768,ENSMUST00000101208,20657,IPI00114319,Mm.2407,O09164
Pkdcc,ENSMUSG00000024247,,,106522,IPI00914148,Mm.311974,Q5RJI4
Esx1,ENSMUSG00000023443,,,13984,IPI00136366,Mm.8017,O88933
Eya1,ENSMUSG00000025932,,,14048,IPI00986022,Mm.250185,Q6PAJ8
Eya2,ENSMUSG00000017897,,,14049,IPI00409303,Mm.282719,O08575
Eya3,ENSMUSG00000028886,,,14050,IPI00411085,Mm.227733,P97480
Eya4,ENSMUSG00000010461,,,14051,IPI00621040,Mm.332128,Q8BY78
Ezr,ENSMUSG00000052397,ENSMUSP00000063734,ENSMUST00000064234,22350,IPI00330862,Mm.277812,P26040
Supt16h,,,,,,,
Ssrp1,ENSMUSG00000027067,,,20833,IPI00652593,Mm.219793,Q08943
Capza1,ENSMUSG00000070372,,,12340,IPI00330063,Mm.19142,Q5RKN9
Capza2,ENSMUSG00000015733,,,12343,IPI00111265,Mm.392504,P47754
Capza3,ENSMUSG00000041791,ENSMUSP00000038562,ENSMUST00000204342,12344,IPI00136463,Mm.12817,P70190
Capzb,ENSMUSG00000028745,,,12345,IPI00406800,Mm.2945,P47757
Mical1,ENSMUSG00000019823,,,171580,IPI00116371,Mm.290431,Q8VDP3
Mical2,ENSMUSG00000038244,,,320878,IPI00223052,Mm.52312,Q8BML1
Mical3,ENSMUSG00000051586,,,194401,IPI00890125,Mm.122399,Q5CZW8
Carmil1,ENSMUSG00000021338,,,68732,IPI00460032,Mm.211047,D3Z030
Figla,ENSMUSG00000030001,ENSMUSP00000032070,ENSMUST00000201361,26910,IPI00116617,Mm.8024,H6UWL1
F8a1,,,,,,,
Foxred1,ENSMUSG00000039048,,,235169,IPI00828369,Mm.138512,Q3TQB2
Foxred2,ENSMUSG00000016552,,,239554,IPI00132825,Mm.295605,Q3USW5
Gfer,ENSMUSG00000040888,ENSMUSP00000049186,ENSMUST00000046839,11692,IPI00410978,Mm.28124,P56213
Flad1,ENSMUSG00000042642,,,319945,IPI00226787,Mm.258142,Q8R123
Faxc,ENSMUSG00000028246,,,76132,IPI00750314,Mm.159689,Q3UMF9
Fam122c,ENSMUSG00000036013,,,73866,IPI00317199,Mm.84527,Q9D514
Fam104a,ENSMUSG00000041629,ENSMUSP00000113652,ENSMUST00000120194,28081,IPI00762255,Mm.351688,A2A6P4
Fam107a,ENSMUSG00000021750,,,268709,IPI00221492,Mm.256058,Q78TU8
Fam124a,ENSMUSG00000035184,,,629059,IPI00356670,Mm.291864,D3Z5V4
Fam129c,ENSMUSG00000043243,,,100037278,IPI00652469,Mm.482159,D3YZB0
Fam131c,ENSMUSG00000006218,ENSMUSP00000006380,ENSMUST00000006380,277743,IPI00118611,Mm.294614,A2ADB2
Fam150a,,,,,,,
Fam151b,ENSMUSG00000034334,ENSMUSP00000153204,ENSMUST00000225299,73942,IPI00848616,Mm.85935,D3YUE4
Fam171a1,ENSMUSG00000050530,,,269233,IPI00352788,Mm.23044,A2ATK9
Fam181a,ENSMUSG00000096753,ENSMUSP00000140842,ENSMUST00000191218,100504156,,Mm.425749,J3QNB7
Fam184a,ENSMUSG00000019856,,,75906,IPI00665988,Mm.436785,E9PW83
Fam186b,ENSMUSG00000078907,ENSMUSP00000104728,ENSMUST00000109100,545136,IPI00831663,Mm.324745,D3Z420
Fam205a1,ENSMUSG00000078721,ENSMUSP00000103613,ENSMUST00000107979,433698,IPI00857494,Mm.444648,D3YZF6
Fam217b,ENSMUSG00000070476,,,71532,IPI00661237,Mm.40216,A2AJW5
Fam227a,ENSMUSG00000042564,,,75729,IPI00875221,Mm.78946,Q8CA61
Fam43b,ENSMUSG00000078235,ENSMUSP00000100649,ENSMUST00000105032,625638,IPI00647987,Mm.379091,A2AM80
Fam46a,ENSMUSG00000032265,,,212943,IPI00930799,Mm.74610,D3Z5S8
Fam46d,ENSMUSG00000073007,,,213449,IPI00762283,Mm.444635,B1ATX6
Fam47c,ENSMUSG00000078315,ENSMUSP00000137737,ENSMUST00000105110,70864,IPI00776112,Mm.66681,Q14BE7
Fam47e,ENSMUSG00000057068,,,384198,IPI00719934,Mm.76757,B2RVF4
Fam53a,ENSMUSG00000037339,,,74504,IPI00352526,Mm.294695,E9PV82
Nxpe3,ENSMUSG00000075033,ENSMUSP00000097296,ENSMUST00000099705,385658,IPI00808067,Mm.310635,B9EKK6
Fam71a,ENSMUSG00000091017,ENSMUSP00000127945,ENSMUST00000171798,619288,IPI00761333,Mm.61148,B7XG49
Fam71d,ENSMUSG00000056987,ENSMUSP00000077119,ENSMUST00000077968,70897,IPI00889846,Mm.56514,Q80W24
Fam71e2,ENSMUSG00000092518,ENSMUSP00000137684,ENSMUST00000163574,243822,,Mm.333542,L7N480
Fam71f2,ENSMUSG00000079652,ENSMUSP00000132049,ENSMUST00000167131,245884,IPI00808402,Mm.33683,B2RXB0
Fam81b,ENSMUSG00000109228,ENSMUSP00000146649,ENSMUST00000208418,238726,,Mm.71912,
Fam84b,ENSMUSG00000072568,ENSMUSP00000098200,ENSMUST00000100635,399603,IPI00761773,Mm.411968,D3YXJ5
Fam8a1,ENSMUSG00000069237,ENSMUSP00000097144,ENSMUST00000099547,97863,IPI00654406,Mm.275934,Q3URQ4
Fam90a1a,ENSMUSG00000079112,ENSMUSP00000106369,ENSMUST00000110741,97476,IPI00808111,Mm.297693,A2A4E2
Fam90a1b,,,,631145,,Mm.159201,
Fam98c,ENSMUSG00000030590,,,73833,IPI00918161,Mm.260890,E9PYD1
Fancd2os,ENSMUSG00000033963,,,70979,IPI00387233,Mm.72959,A0A0R4J1W5
Fance,ENSMUSG00000007570,,,72775,,Mm.201859,
Faap100,ENSMUSG00000025384,,,71885,IPI00110485,Mm.274890,A2ACJ2
Faap20,ENSMUSG00000073684,,,67513,IPI00857875,Mm.10374,Q3UN58
Faap24,ENSMUSG00000030493,,,101831,IPI00221893,Mm.389855,Q8BHL6
Fanca,ENSMUSG00000032815,,,14087,IPI00269339,Mm.6536,Q9JL70
Fancb,ENSMUSG00000047757,,,237211,IPI00170071,Mm.336317,Q3TEX6
Fancc,ENSMUSG00000021461,,,14088,IPI00317456,Mm.126106,Q8CBR3
Fancd2,ENSMUSG00000034023,,,211651,IPI00108977,Mm.160061,B2RSU4
Fancf,ENSMUSG00000092118,ENSMUSP00000125812,ENSMUST00000169357,100040608,IPI00889275,Mm.322643,E9Q5Z5
Fancg,ENSMUSG00000028453,,,60534,IPI00111471,Mm.23122,A4QPC9
Fanci,ENSMUSG00000039187,,,208836,IPI00277673,Mm.349493,Q8K368
Brip1,ENSMUSG00000034329,,,237911,IPI00319607,Mm.186143,Q5SXJ3
Fancm,ENSMUSG00000055884,ENSMUSP00000054797,ENSMUST00000223051,104806,IPI00655127,Mm.374847,Q8BGE5
Fan1,ENSMUSG00000033458,,,330554,IPI00762405,Mm.236510,Q69ZT1
Fdps,ENSMUSG00000059743,,,110196,IPI00120457,Mm.39472,Q920E5
Fubp1,ENSMUSG00000028034,,,51886,IPI00123292,Mm.278922,Q3TUE1
Khsrp,ENSMUSG00000007670,ENSMUSP00000007814,ENSMUST00000007814,16549,IPI00462934,Mm.34296,Q3U0V1
Fubp3,ENSMUSG00000026843,,,320267,IPI00379513,Mm.207261,Q3TIX6
Fastk,ENSMUSG00000028959,,,66587,IPI00466824,Mm.28123,Q8C725
Faim,ENSMUSG00000032463,,,23873,IPI00124530,Mm.74605,D3Z3C1
Fcmr,ENSMUSG00000042474,ENSMUSP00000048303,ENSMUST00000038829,69169,IPI00111983,Mm.46042,A0A0G2LB91
Faiml,ENSMUSG00000096316,ENSMUSP00000139801,ENSMUST00000188555,623459,,Mm.260891,J3QPY3
Fadd,ENSMUSG00000031077,ENSMUSP00000033394,ENSMUST00000033394,14082,IPI00117888,Mm.5126,Q61160
Faf1,ENSMUSG00000010517,ENSMUSP00000099785,ENSMUST00000102724,14084,IPI00108791,Mm.318259,P54731
Faf2,ENSMUSG00000025873,,,76577,IPI00761513,Mm.194459,Q3TDN2
Fbf1,ENSMUSG00000020776,,,217335,IPI00320979,Mm.35241,A2A870
Fez1,ENSMUSG00000032118,,,235180,IPI00169689,Mm.5264,Q8K0X8
Fez2,ENSMUSG00000056121,,,225020,IPI00400435,Mm.236835,D3Z6D5
Fscn1,ENSMUSG00000029581,,,14086,IPI00353563,Mm.289707,Q61553
Fscn2,ENSMUSG00000025380,ENSMUSP00000026445,ENSMUST00000026445,238021,IPI00226453,Mm.481403,Q32M02
Fscn3,ENSMUSG00000029707,ENSMUSP00000031719,ENSMUST00000031719,56223,IPI00330901,Mm.31708,Q9QXW4
Fastkd1,ENSMUSG00000027086,,,320720,IPI00844751,Mm.289566,Q6DI86
